Sourcing Cost,NTM1,NTM2,NTM3,X1,X2,X3,DIRECT,ECOM,RETAIL,WHOLESALE,ExtraLarge,Large,Small,Liquid,Powder
56.52,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
165.96,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False
142.13,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
143.92,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
42.33,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
160.53,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
83.97,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
32.17,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
106.64,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
79.51,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
69.3,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
158.55,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
167.04,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
35.68,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
147.8,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
135.79,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
115.39,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
158.53,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
95.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
152.3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
142.65,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
158.64,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
56.52,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
143.85,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
65.4,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
168.88,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
154.8,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
162.08,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
135.98,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
141.81,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
106.32,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
151.63,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
85.71,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
176.93,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
146.98,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
196.87,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
103.89,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
144.71,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
144.12,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
138.39,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
137.19,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
157.08,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
107.01,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
70.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
104.26,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
128.67,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
42.8,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
217.02,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
153.93,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
168.86,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
103.0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
0.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
104.33,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
68.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
142.76,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
140.9,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
147.87,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
48.4,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
134.53,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
183.68,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
141.22,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
128.68,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
42.8,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
216.96,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
153.16,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
40.15,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
144.95,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
145.68,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
144.49,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
150.65,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
49.19,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
159.44,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
108.15,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
146.66,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
149.93,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
218.26,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
143.85,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
138.84,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
113.81,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
